inventore	domanda_id	database
DE' LONGHI GIUSEPPE	354	itapat_1990_178
BALDI ENRICO	363	itapat_1990_178
CINELLI PATRIZIA	382	itapat_1990_178
CORRADI PAOLO	387	itapat_1990_178
CELLI GIUSEPPE	389	itapat_1990_178
CUCCHI PIETRO	407	itapat_1990_178
CUCCHI PIETRO	408	itapat_1990_178
ROSSI PAOLO	412	itapat_1990_178
LASTELLA MICHELE	413	itapat_1990_178
MONTI GIUSEPPE	426	itapat_1990_178
ROSSI ANDREA	439	itapat_1990_178
CAPOBIANCHI MARIA ROSARIA	450	itapat_1990_178
CHIAPPINI ROBERTA	450	itapat_1990_178
SARDO GIUSEPPE	460	itapat_1990_178
COLOMBO ROBERTO	464	itapat_1990_178
CRIVELLI GIUSEPPE	466	itapat_1990_178
BERNARDI ROBERTO	469	itapat_1990_178
FERRARI FRANCO	483	itapat_1990_178
BONOMI GIANFRANCO	486	itapat_1990_178
VENTURINI FRANCO	490	itapat_1990_178
MARINELLI GIUSEPPE SANTO	500	itapat_1990_178
BONOMI GIANFRANCO	517	itapat_1990_178
MARTINELLI ROBERTO	518	itapat_1990_178
MONTI GIUSEPPE	521	itapat_1990_178
DE' LONGHI GIUSEPPE	568	itapat_1990_178
GRASSI SERGIO	576	itapat_1990_178
LA ROSA ROBERTO	577	itapat_1990_178
CALEFFI ALBERTO	579	itapat_1990_178
SANTACESARIA ELIO	596	itapat_1990_178
SANTACESARIA ELIO	597	itapat_1990_178
SALA GIANNI	616	itapat_1990_178
BORRELLI FERDINANDO	642	itapat_1990_178
RICCARDI CARLO	659	itapat_1990_178
GRASSI NERINO	661	itapat_1990_178
FABBRI MAURIZIO	684	itapat_1990_178
LA ROSA MARIO	698	itapat_1990_178
DEROSSI ANTONIO	703	itapat_1990_178
FRANCESCHINI CARLO	704	itapat_1990_178
MORETTI MAURIZIO	716	itapat_1990_178
ZENNARO ROBERTO	724	itapat_1990_178
VISCONTI CARLO GIORGIO	724	itapat_1990_178
BERETTA MASSIMO	731	itapat_1990_178
ROSSI MARIO	749	itapat_1990_178
MESSINA LUCIANO	755	itapat_1990_178
DAL LAGO ALBERTO	762	itapat_1990_178
SANT'AGOSTINO ANGELO GIOVANNI	763	itapat_1990_178
ROSSI FRANCESCA	770	itapat_1990_178
DUBINI PIETRO AGOSTINO	772	itapat_1990_178
SALIS GIORGIO	791	itapat_1990_178
TONINELLI GIUSEPPE	807	itapat_1990_178
BREGA ENRICO	813	itapat_1990_178
VEZZANI GIORGIO	836	itapat_1990_178
PERI MARIO	838	itapat_1990_178
PRITELLI GIUSEPPE	861	itapat_1990_178
RANIERI GIUSEPPE	862	itapat_1990_178
BRUNO MARIA CONCETTA	880	itapat_1990_178
SANGALLI ROBERTO	895	itapat_1990_178
COLOMBO GIANFRANCO	895	itapat_1990_178
COLOMBO PAOLO	937	itapat_1990_178
MANTOVANI MAURIZIO	951	itapat_1990_178
MANTOVANI MAURIZIO	955	itapat_1990_178
MANTOVANI MAURIZIO	956	itapat_1990_178
CAMPARI ENRICO	962	itapat_1990_178
GHELFI PAOLO	3	itapat_1990_179
GUASTONI EMILIO GIOVANNI	25	itapat_1990_179
DARDANELLI SERGIO	53	itapat_1990_179
CRIPPA GIORGIO	56	itapat_1990_179
BETTI CLAUDIO	59	itapat_1990_179
RIVA SERGIO	67	itapat_1990_179
DE' LONGHI GIUSEPPE	69	itapat_1990_179
DE LUCIA GIUSEPPE	70	itapat_1990_179
DE' LONGHI GIUSEPPE	71	itapat_1990_179
DE ROSA MARIO	72	itapat_1990_179
COLOMBO PAOLO	93	itapat_1990_179
MEOGROSSI MARCO	106	itapat_1990_179
LORUSSO FRANCESCO	107	itapat_1990_179
POZZI ROBERTO	118	itapat_1990_179
SANDRONI STEFANO CARLO LUIGI	121	itapat_1990_179
ZAMBIANCHI MASSIMO	127	itapat_1990_179
CAPOFERRI SERGIO	158	itapat_1990_179
TOSETTI ALESSANDRO	174	itapat_1990_179
RICCI RENATO	190	itapat_1990_179
RICCI RENATO	191	itapat_1990_179
BANDINELLI ROBERTO	195	itapat_1990_179
DE' LONGHI GIUSEPPE	196	itapat_1990_179
DE' LONGHI GIUSEPPE	197	itapat_1990_179
GIOVENZANA GIOVANNI BATTISTA	204	itapat_1990_179
AGOSTINI FRANCESCO	207	itapat_1990_179
BELLO VITO	240	itapat_1990_179
ROSSI PIETRO	241	itapat_1990_179
RAIMONDI ROBERTO	249	itapat_1990_179
CRIPPA LUIGI	261	itapat_1990_179
COLOMBO CARLO	265	itapat_1990_179
COLOMBO CARLO	266	itapat_1990_179
EMANUELLI CLAUDIO	269	itapat_1990_179
MORBIDONI FRANCESCO	269	itapat_1990_179
FONTANA ANGELO	281	itapat_1990_179
DE LEO LUCIANO ANTONIO	288	itapat_1990_179
VENANZANGELI PAOLO	289	itapat_1990_179
MONGIARDO GIUSEPPE	289	itapat_1990_179
FRANCHINI PAOLO	296	itapat_1990_179
VISCONTI ANDREA	297	itapat_1990_179
MAGNI PIETRO	301	itapat_1990_179
GIANFRANCO RIVA	311	itapat_1990_179
VEZZANI ALFREDO	315	itapat_1990_179
RICCI SIMONA	319	itapat_1990_179
ROSSI MARCO	328	itapat_1990_179
ARMANI CLAUDIO	329	itapat_1990_179
VERCELLI CARLO MARIA	333	itapat_1990_179
PASSONI GIUSEPPE	333	itapat_1990_179
ZECCHINI ANDREA	335	itapat_1990_179
BINI ROBERTO	375	itapat_1990_179
SENINI MASSIMO	376	itapat_1990_179
VISCONTI ANDREA	377	itapat_1990_179
LUPI GIUSEPPE	386	itapat_1990_179
CENTORE ROBERTO	391	itapat_1990_179
VENTURINI FRANCO	427	itapat_1990_179
VENTURINI FRANCO	428	itapat_1990_179
VENTURINI FRANCO	430	itapat_1990_179
COLOMBO CLAUDIO MASSIMO	433	itapat_1990_179
LEONI ROBERTO	447	itapat_1990_179
DI LELLIS ANDREA MARIA	447	itapat_1990_179
FRANCESCHINI GIOVANNI	451	itapat_1990_179
BROGLIO PAOLO	452	itapat_1990_179
DONZELLI GIUSEPPE	460	itapat_1990_179
PORTA GIOVANNI	486	itapat_1990_179
BROGLIO PAOLO	487	itapat_1990_179
CALARESU PAOLO	491	itapat_1990_179
CORSINI GIOVANNI UMBERTO	503	itapat_1990_179
SCARSELLI MARCO	503	itapat_1990_179
CORSINI GIOVANNI UMBERTO	504	itapat_1990_179
SCARSELLI MARCO	504	itapat_1990_179
CONTI ROBERTO	505	itapat_1990_179
ARRIGONI CLAUDIO	533	itapat_1990_179
NOCI EGIDIO	550	itapat_1990_179
MOTTA GIOVANNI	565	itapat_1990_179
MASTELLA RENATO	568	itapat_1990_179
SALA AMBROGIO	584	itapat_1990_179
VIERI RICCARDO	593	itapat_1990_179
BENEDETTI PAOLO	609	itapat_1990_179
MANTEGAZZA GIOVANNI	624	itapat_1990_179
GUARRASI RAFFAELE	638	itapat_1990_179
DONATI FRANCO	651	itapat_1990_179
CALUISI ANTONIO	654	itapat_1990_179
BANFI GIUSEPPE	656	itapat_1990_179
AMBROSINI BRUNO	662	itapat_1990_179
FERRARI VITTORIO	664	itapat_1990_179
FERRARI VITTORIO	665	itapat_1990_179
FERRARI VITTORIO	666	itapat_1990_179
RISPOLI GIUSEPPE	672	itapat_1990_179
COEN DANIELE	684	itapat_1990_179
DE' LONGHI GIUSEPPE	689	itapat_1990_179
BERTI LUCIANO ACHILLE LUIGI	714	itapat_1990_179
CONTE ENRICO	734	itapat_1990_179
CONTE ENRICO	736	itapat_1990_179
CONTE ENRICO	737	itapat_1990_179
DI SILVESTRE GIANCARLO	742	itapat_1990_179
GALVANI ALFIO	749	itapat_1990_179
TRAMONTI PAOLO	777	itapat_1990_179
D'AGOSTINI ROBERTO	778	itapat_1990_179
ROSSI VITTORIO	788	itapat_1990_179
RADAELLI GIUSEPPE	815	itapat_1990_179
MORELLI LUCA	831	itapat_1990_179
COSTA MAURIZIO ROSARIO	837	itapat_1990_179
ROBERTI FRANCO	856	itapat_1990_179
ANTONUZZO GIOVANNI	866	itapat_1990_179
ANTONUZZO GIOVANNI	867	itapat_1990_179
GRIECO NICOLA	868	itapat_1990_179
CREMASCOLI PAOLO	880	itapat_1990_179
CHIARELLI MARIO ROSARIO	905	itapat_1990_179
LOBELLO EMANUELE	913	itapat_1990_179
ROSSI GIAMPIERO	920	itapat_1990_179
ZUCCHETTI CARLO GIORGIO	927	itapat_1990_179
NAVA VALERIO	960	itapat_1990_179
CORTI ANGELO	968	itapat_1990_179
ROSSI VITTORIO	998	itapat_1990_179
CALABRESE VITO	4	itapat_1990_180
ALBERTINI GIUSEPPE	9	itapat_1990_180
BORGATTI MAURIZIO	45	itapat_1990_180
BORGATTI MAURIZIO	46	itapat_1990_180
BORGATTI MAURIZIO	47	itapat_1990_180
FAORO GIOVANNI	51	itapat_1990_180
CORBANI FRANCO MARIA	58	itapat_1990_180
CIMINAGHI ALBERTO	63	itapat_1990_180
FONTANA GIOVANNI	65	itapat_1990_180
FERRARI EZIO	75	itapat_1990_180
FALETTI CARLO	78	itapat_1990_180
FALETTI CARLO	81	itapat_1990_180
LIBASSI GIUSEPPE	82	itapat_1990_180
PANZERI ENRICO	93	itapat_1990_180
MONTANI GIUSEPPE	96	itapat_1990_180
MUGELLI ALESSANDRO	100	itapat_1990_180
MAFFEIS GIUSEPPE	109	itapat_1990_180
PRIVITERA SALVATORE GIUSEPPE	118	itapat_1990_180
MANZONI VINCENZO	168	itapat_1990_180
GATTI GIOVANNI	170	itapat_1990_180
RIVA MASSIMO	190	itapat_1990_180
MINCOLELLI GIUSEPPE	193	itapat_1990_180
MINCOLELLI GIUSEPPE	194	itapat_1990_180
PRANDINI PAOLO	196	itapat_1990_180
ROSSI ROBERTO	214	itapat_1990_180
GIOVENZANA GIOVANNI BATTISTA	216	itapat_1990_180
VISCARDI CARLO	216	itapat_1990_180
PAGNI MARIO	248	itapat_1990_180
MORETTI ANTONIO	248	itapat_1990_180
MARIANI ROBERTO NATALE	252	itapat_1990_180
FIORE ANTONIO	258	itapat_1990_180
BIANCHI CLAUDIO	265	itapat_1990_180
MILLAURO GIANCARLO	279	itapat_1990_180
DIBENEDETTO ANGELA	298	itapat_1990_180
FONTANA GIOVANNI	302	itapat_1990_180
IAVARONE MARIO	333	itapat_1990_180
CUCCHI PIETRO	336	itapat_1990_180
CONTI PAOLO	349	itapat_1990_180
SPINA FRANCESCO	360	itapat_1990_180
LA ROSA GUIDO	360	itapat_1990_180
MARTINO GIUSEPPE	381	itapat_1990_180
VILLA GIOVANNI	406	itapat_1990_180
MORELLI MAURIZIO	409	itapat_1990_180
COSTA ROBERTO	411	itapat_1990_180
PIGNATELLI GIOVANNI BATTISTA	413	itapat_1990_180
RACCOSTA GAETANO	416	itapat_1990_180
SALA GIOVANNI	418	itapat_1990_180
LIMONTA ALBERTO	418	itapat_1990_180
DONATELLI ROBERTO	429	itapat_1990_180
MARTINELLI ROBERTO	430	itapat_1990_180
MARINO FRANCESCOMARIA	452	itapat_1990_180
CEROFOLINI GIANFRANCO	456	itapat_1990_180
BRUNO MARIO	459	itapat_1990_180
BURATTI ALDO	461	itapat_1990_180
BIANCHI MASSIMO	465	itapat_1990_180
CIMARELLI MARCO	469	itapat_1990_180
GARIBALDI LUIGI	488	itapat_1990_180
RADAELLI ALESSANDRO	490	itapat_1990_180
CELLI GIUSEPPE	493	itapat_1990_180
CASATI GIUSEPPE	496	itapat_1990_180
FONTANA ANGELO	525	itapat_1990_180
MANZINI STEFANO	533	itapat_1990_180
CECCARELLI MARCO	536	itapat_1990_180
AGOSTI ANTONIO	543	itapat_1990_180
CICERO CLAUDIO	544	itapat_1990_180
FRATTINI GIOVANNI	545	itapat_1990_180
MAZZOLINI MAURIZIO	561	itapat_1990_180
DEL VECCHIO FRANCESCO	571	itapat_1990_180
TADDEI FRANCO	577	itapat_1990_180
AIELLO GIUSEPPE	603	itapat_1990_180
RE PAOLO	604	itapat_1990_180
GROSSI ALBERTO	606	itapat_1990_180
MANZINI STEFANO	610	itapat_1990_180
ACABBI CARLO LUIGI	612	itapat_1990_180
MORELLI ROBERTO	617	itapat_1990_180
CASTOLDI FABRIZIO	619	itapat_1990_180
BERNARDI STEFANO	624	itapat_1990_180
FIORE GIUSEPPE GABRIELE	641	itapat_1990_180
FIORE GIUSEPPE GABRIELE	648	itapat_1990_180
LAZZARI PAOLO	660	itapat_1990_180
FORMENTI GIANCARLO	669	itapat_1990_180
URBANI DANIELE	700	itapat_1990_180
ITALIA PAOLO	706	itapat_1990_180
MEDA ALBERTO	707	itapat_1990_180
MAINARDI ANTONIO	709	itapat_1990_180
ZAMBONI PAOLO	732	itapat_1990_180
SEGHEZZI ROBERTO	734	itapat_1990_180
RUSSO VINCENZO	747	itapat_1990_180
RUSSO VINCENZO	748	itapat_1990_180
RUSSO VINCENZO	749	itapat_1990_180
VACCARO PIETRO	755	itapat_1990_180
BONELLI GIUSEPPE	760	itapat_1990_180
LIZZANO MAURIZIO	767	itapat_1990_180
FERRARI MAURIZIO	772	itapat_1990_180
VENTURINI FRANCO	776	itapat_1990_180
BERGAMINI GIORGIO	788	itapat_1990_180
GIORGI ALBERTO	801	itapat_1990_180
VOLPE MARIA VIVIANA	812	itapat_1990_180
MARIANI MARIO	820	itapat_1990_180
MARIANI MARIO	821	itapat_1990_180
CRIPPA GIOVANNI	829	itapat_1990_180
MARIN GIANCARLO	830	itapat_1990_180
COLOMBO VITTORIO	836	itapat_1990_180
SAPONARO ALESSANDRO	843	itapat_1990_180
MONTANARI GIOVANNI	845	itapat_1990_180
BIANCHI ENZO	846	itapat_1990_180
ROSSI PIERGIORGIO	864	itapat_1990_180
CASATI GIUSEPPE	878	itapat_1990_180
DALLA COSTA FLAVIO	885	itapat_1990_180
BRAIDOTTI ROBERTO	891	itapat_1990_180
MONTI GIUSEPPE	892	itapat_1990_180
VENTURA FRANCESCO	896	itapat_1990_180
GALIMBERTI ROBERTO	903	itapat_1990_180
RESTELLI ALESSANDRO	911	itapat_1990_180
RICCI STEFANO ROBERTO	914	itapat_1990_180
BARONI SERGIO	915	itapat_1990_180
BARONI SERGIO	916	itapat_1990_180
TADDEI FRANCO	931	itapat_1990_180
BELTRANDI CLAUDIO	982	itapat_1990_180
LAMBERTINI MARCO	994	itapat_1990_180
PILOTELLI ROBERTO	16	itapat_1990_181
PILOTELLI ROBERTO	17	itapat_1990_181
PILOTELLI ROBERTO	18	itapat_1990_181
PILOTELLI ROBERTO	19	itapat_1990_181
CHIARELLI MARIO ROSARIO	23	itapat_1990_181
DONINI MASSIMO GIANFRANCO	27	itapat_1990_181
FUSCO ROBERTO	36	itapat_1990_181
DE LUCIA GIORGIO	40	itapat_1990_181
GATTI GIANNI	46	itapat_1990_181
TOMASELLI ROBERTO	71	itapat_1990_181
MAFFEIS GIUSEPPE	80	itapat_1990_181
POZZOLI ROBERTO EZIO MARCO	84	itapat_1990_181
PIROVANO MARCO	90	itapat_1990_181
GIORDANO SERGIO	94	itapat_1990_181
VACCARI ANNA	96	itapat_1990_181
COLOMBO PAOLO	107	itapat_1990_181
ROSSI ANTONIO	113	itapat_1990_181
GIUSTI PAOLO	116	itapat_1990_181
MISTRELLO GIOVANNI	117	itapat_1990_181
AMORETTI LUIGI	127	itapat_1990_181
CAMPEDELLI ROBERTO	133	itapat_1990_181
LA ROSA GUIDO	167	itapat_1990_181
BIANCHINI CARLO JR	203	itapat_1990_181
MORETTI SERGIO	211	itapat_1990_181
FRANCESCOTTI EZIO	233	itapat_1990_181
PAGANI GIUSEPPE	239	itapat_1990_181
FUMANELLI GIUSEPPE EZIO	252	itapat_1990_181
CIPOLLETTI GIOVANNI	260	itapat_1990_181
DE MARGARITIS GIOVANNI BATTISTA	262	itapat_1990_181
ADAMI FRANCO	263	itapat_1990_181
TIVELLI SERGIO	270	itapat_1990_181
TIVELLI SERGIO	271	itapat_1990_181
CIPOLLETTI GIOVANNI	274	itapat_1990_181
PAGANELLI MARCO	277	itapat_1990_181
ASCARI ANGELO	279	itapat_1990_181
ASCARI ANGELO	280	itapat_1990_181
CORBETTA DANIELE	284	itapat_1990_181
GRUPPI PIETRO	297	itapat_1990_181
ZAMBONI PAOLO	309	itapat_1990_181
QUINTARELLI GIUSEPPE STEFANO	314	itapat_1990_181
ZAMBONI PAOLO	327	itapat_1990_181
BINI ROBERTO	328	itapat_1990_181
MACCHI ROBERTO	333	itapat_1990_181
PICOZZI CARLO	362	itapat_1990_181
CARLINI GIORGIO	377	itapat_1990_181
MARIOTTI ALFREDO	399	itapat_1990_181
VILLA GIOVANNI	407	itapat_1990_181
ANTOLINI CLAUDIO	448	itapat_1990_181
SANTI GIOVANNI	466	itapat_1990_181
PANDOLFO SALVATORE MARIO	470	itapat_1990_181
LAZZARINI MARCO	476	itapat_1990_181
COLOMBO MARCO	506	itapat_1990_181
PAGANI ALBERTO	507	itapat_1990_181
PAGANI ALBERTO	509	itapat_1990_181
MINARELLI ALESSANDRO	514	itapat_1990_181
GROSSI LUCIANO	515	itapat_1990_181
ANTONELLI ALBERTO	519	itapat_1990_181
FONTANA PIETRO	519	itapat_1990_181
SALOTTO LUCIANO	531	itapat_1990_181
ZAMBONI PAOLO	556	itapat_1990_181
TOSI ROBERTO	558	itapat_1990_181
BENEDETTI PAOLO	565	itapat_1990_181
DE ROSA GIUSEPPE	566	itapat_1990_181
LOPPOLI GIUSEPPE	582	itapat_1990_181
LA ROCCA GIUSEPPE	594	itapat_1990_181
DE SANTI LUIGI	598	itapat_1990_181
CELLERE GIORGIO	598	itapat_1990_181
DE SANTI LUIGI	600	itapat_1990_181
CELLERE GIORGIO	600	itapat_1990_181
DE SANTI LUIGI	602	itapat_1990_181
CELLERE GIORGIO	602	itapat_1990_181
DE SANTI LUIGI	604	itapat_1990_181
CELLERE GIORGIO	604	itapat_1990_181
DE SANTI LUIGI	608	itapat_1990_181
CELLERE GIORGIO	608	itapat_1990_181
DE SANTI LUIGI	609	itapat_1990_181
CELLERE GIORGIO	609	itapat_1990_181
DE SANTI LUIGI	610	itapat_1990_181
CELLERE GIORGIO	610	itapat_1990_181
DE SANTI LUIGI	611	itapat_1990_181
CELLERE GIORGIO	611	itapat_1990_181
DE SANTI LUIGI	619	itapat_1990_181
CELLERE GIORGIO	619	itapat_1990_181
DE SANTI LUIGI	621	itapat_1990_181
CELLERE GIORGIO	621	itapat_1990_181
MARTELLI GIAN NICOLA	623	itapat_1990_181
COLOMBO VITTORIO	628	itapat_1990_181
FRACASSI FRANCESCO	629	itapat_1990_181
BABBINI LUCIANO	629	itapat_1990_181
TOLENTINO FRANCO ANTONIO	648	itapat_1990_181
ROSSI MARCO	678	itapat_1990_181
BERTI LUCIANO ACHILLE LUIGI	679	itapat_1990_181
COPPINI GIUSEPPE	691	itapat_1990_181
BETTINI ENRICO	699	itapat_1990_181
LEVI DAVIDE	704	itapat_1990_181
TONON GIANCARLO	719	itapat_1990_181
RICCI MARCO	720	itapat_1990_181
FARINA GIUSEPPE	730	itapat_1990_181
NOVELLI FRANCESCO	773	itapat_1990_181
INVERNIZZI PAOLO	786	itapat_1990_181
CAMANINI MONICA MONICA	803	itapat_1990_181
BORGATTI MAURIZIO	827	itapat_1990_181
BRIVIO MARCO	828	itapat_1990_181
VIGANO' PAOLO	855	itapat_1990_181
FERRARINI GIORGIO	856	itapat_1990_181
ROSSI GIULIANO	864	itapat_1990_181
MASTELLA RENATO	875	itapat_1990_181
TADDEI FRANCO	883	itapat_1990_181
PENSA CARLO MARIA	895	itapat_1990_181
MASSARI STEFANO	920	itapat_1990_181
LAMBERTINI MARCO	928	itapat_1990_181
CASSARA' PAOLO	973	itapat_1990_181
CORSINI GIUSEPPE	974	itapat_1990_181
BINOTTO FRANCO RENZO	975	itapat_1990_181
GELLI GIACOMO MAURIZIO	992	itapat_1990_181
DE ROSSI ANDREA	996	itapat_1990_181
FARINA ROBERTO	3	itapat_1990_182
FERRARI ALESSANDRO	6	itapat_1990_182
COLOMBO RENATO	8	itapat_1990_182
BIAMONTI ALESSANDRO	13	itapat_1990_182
DE' LONGHI GIUSEPPE	15	itapat_1990_182
DE' LONGHI GIUSEPPE	16	itapat_1990_182
GOBBI CLAUDIO	36	itapat_1990_182
MARTINI ALESSANDRO	41	itapat_1990_182
ROSSI ANDREA	55	itapat_1990_182
ROSSI GIAMPIERO	128	itapat_1990_182
UMETON CESARE PAOLO	129	itapat_1990_182
TOSI ROBERTO	132	itapat_1990_182
COLOMBO LUCA	138	itapat_1990_182
MORETTI DARIO	184	itapat_1990_182
BERGANTINI MARIO	194	itapat_1990_182
COLOMBO DANILO	194	itapat_1990_182
BELLI MARCO	209	itapat_1990_182
LAMBERTINI MARCO	216	itapat_1990_182
MANTOVANI GIORGIO	251	itapat_1990_182
MARIANI GIOVANNI	266	itapat_1990_182
MARIANI GIOVANNI	267	itapat_1990_182
ANGELINI LUCIANA GABRIELLA	275	itapat_1990_182
RASPOLLI GALLETTI ANNA MARIA	275	itapat_1990_182
MARTINELLI MARCO	275	itapat_1990_182
MANTOVANI MAURIZIO	278	itapat_1990_182
FOSSATI CLAUDIO	280	itapat_1990_182
KRON MORELLI GIUSEPPE	283	itapat_1990_182
ZAPPA ROBERTO	284	itapat_1990_182
ROSSI GIANLUIGI	314	itapat_1990_182
GALLO GIANFRANCO	324	itapat_1990_182
ROTA RENATO	349	itapat_1990_182
GELLI GIACOMO MAURIZIO	350	itapat_1990_182
GRISENDI GUALTIERO	366	itapat_1990_182
FORINO ROMUALDO	376	itapat_1990_182
CONTI ROBERTO	392	itapat_1990_182
CONTI ROBERTO	393	itapat_1990_182
CONTI ROBERTO	394	itapat_1990_182
MATTANA FRANCESCO	403	itapat_1990_182
LOPPOLI GIUSEPPE	424	itapat_1990_182
FIORENTINI CARLO	431	itapat_1990_182
ROMANO ANTONIO	434	itapat_1990_182
LUCARELLI ALESSANDRO	438	itapat_1990_182
DE' LONGHI GIUSEPPE	458	itapat_1990_182
MARTINI ANGELO	515	itapat_1990_182
SONCINI GIANFRANCO	531	itapat_1990_182
NOVEMBRE DANIELA	532	itapat_1990_182
GIOVANNANGELI STEFANO	535	itapat_1990_182
GIOVANNANGELI STEFANO	536	itapat_1990_182
TEBALDI ENRICO	570	itapat_1990_182
VEZZANI ALFREDO	573	itapat_1990_182
VEZZANI ALFREDO	574	itapat_1990_182
ROSSI ANTONIETTA	575	itapat_1990_182
DE ROSSI ALESSANDRO	578	itapat_1990_182
NOCI EGIDIO	598	itapat_1990_182
COLLINI PAOLO	628	itapat_1990_182
RICCI SIMONA	639	itapat_1990_182
FRANCHINI ANDREA	665	itapat_1990_182
BERNARDI ROBERTO	687	itapat_1990_182
SIRONI AMBROGIO	697	itapat_1990_182
GAZZI LUIGI	719	itapat_1990_182
LOPPOLI GIUSEPPE	723	itapat_1990_182
CEREA GIUSEPPINA	752	itapat_1990_182
BINI ROBERTO	755	itapat_1990_182
ROSSI SANDRO	756	itapat_1990_182
BOMPIERI PAOLO	756	itapat_1990_182
ZANINI PAOLO	765	itapat_1990_182
MONTANARI PAOLO	767	itapat_1990_182
FERRARI SERGIO	786	itapat_1990_182
FUMAGALLI ENRICO CARLO	804	itapat_1990_182
COLOMBO GIORDANO	804	itapat_1990_182
FERRARI ALBERTO	815	itapat_1990_182
SOTTORIVA PIETRO	828	itapat_1990_182
LA ROSA GUIDO	832	itapat_1990_182
ROSSI GIAMPIERO	840	itapat_1990_182
PETRELLA ROBERTO	843	itapat_1990_182
REGGIANI ROBERTO	844	itapat_1990_182
FERRARI ALBERTO	866	itapat_1990_182
PAGANI ALBERTO	872	itapat_1990_182
PAGANI ALBERTO	874	itapat_1990_182
DELFI LUIGI	876	itapat_1990_182
CREMONESI GIOVANNI	882	itapat_1990_182
BARDELLI ROBERTO GIORGIO	882	itapat_1990_182
TOMASELLI ROBERTO	884	itapat_1990_182
GILBERTI FERRUCCIO	921	itapat_1990_182
SAPONARA SERGIO	938	itapat_1990_182
NOVEMBRE DANIELA	944	itapat_1990_182
COMPARINI ANDREA	945	itapat_1990_182
TARGHETTINI ENRICO	947	itapat_1990_182
TARGHETTINI ENRICO	948	itapat_1990_182
BESTETTI ADALBERTO	958	itapat_1990_182
SONCINI GIANFRANCO	962	itapat_1990_182
SCOLARI GIOVANNI BATTISTA	979	itapat_1990_182
ERBA ROBERTO	980	itapat_1990_182
BERTI LUCIANO ACHILLE LUIGI	985	itapat_1990_182
CAPOVILLA CLAUDIO	0	itapat_1990_183
MULLER ANDREA ENRICO LEONARDO	18	itapat_1990_183
CORRADI VINCENZO	19	itapat_1990_183
MAFFEIS GIUSEPPE	36	itapat_1990_183
CARRARO CLAUDIO	43	itapat_1990_183
BELLI MARCO	50	itapat_1990_183
GROSSO ROBERTO	56	itapat_1990_183
CATALDO MICHELE	70	itapat_1990_183
MARTINI MARIO	71	itapat_1990_183
ORLANDINI FRANCESCO MAURIZIO	121	itapat_1990_183
DE' LONGHI GIUSEPPE	154	itapat_1990_183
NEGRO FRANCESCO	157	itapat_1990_183
BRIGATTI ENRICO	164	itapat_1990_183
PACINI FRANCESCO	184	itapat_1990_183
DERIU GIOVANNI PAOLO	189	itapat_1990_183
BOTTACINI ROBERTO	210	itapat_1990_183
BROGLIO PAOLO	214	itapat_1990_183
COLOMBO LUCA	217	itapat_1990_183
COLOMBO LUCA	218	itapat_1990_183
POZZI MARCO	238	itapat_1990_183
CASTELLI GIANNI	240	itapat_1990_183
CATTANEO PAOLO PIERGASPARE	246	itapat_1990_183
ANTONUCCI VINCENZA	273	itapat_1990_183
FUMANELLI GIUSEPPE EZIO	274	itapat_1990_183
GHIRARDINI MAURIZIO	318	itapat_1990_183
MOLASCHI CLAUDIO	319	itapat_1990_183
LUNGHI CARLOTTA (5%)	329	itapat_1990_183
VECOLI LUIGI FEDERIGO MARIO	350	itapat_1990_183
COLOMBO PAOLO	376	itapat_1990_183
SCORZA RAFFAELLA	383	itapat_1990_183
MONTI GIUSEPPE	389	itapat_1990_183
SPOLETO ANTONIO	400	itapat_1990_183
BASSI ALBERTO	405	itapat_1990_183
DELFI LUIGI	417	itapat_1990_183
SANTAGOSTINO ANGELO GIOVANNI	426	itapat_1990_183
MONTI GIUSEPPE	438	itapat_1990_183
ROSSI MARCO	443	itapat_1990_183
CONTI MASSIMO	445	itapat_1990_183
SPINELLI MARCO	503	itapat_1990_183
PAGANI CARLO	523	itapat_1990_183
PAGANI CARLO	526	itapat_1990_183
MIRABELLI AGOSTINO	528	itapat_1990_183
PERITORE ROBERTO	528	itapat_1990_183
GALLI ALESSANDRO	538	itapat_1990_183
DI MARINO PAOLO	538	itapat_1990_183
MANTOVANI GIORGIO	567	itapat_1990_183
OLIVARI ALDO	571	itapat_1990_183
ANTONELLI ALESSANDRO	575	itapat_1990_183
LEVI DAVIDE	591	itapat_1990_183
RESTIVO RICCARDO	635	itapat_1990_183
SCANZIANI GIOVANNI BATTISTA	683	itapat_1990_183
MANTEGAZZA GIOVANNI	686	itapat_1990_183
GHIDI MARCO	693	itapat_1990_183
LEVI FERRUCCIO	705	itapat_1990_183
MANDELLI MARCO	714	itapat_1990_183
DE'LONGHI GIUSEPPE	718	itapat_1990_183
DE'LONGHI GIUSEPPE	719	itapat_1990_183
BRAMBILLA RICCARDO	723	itapat_1990_183
ARRIGHI CLAUDIO	724	itapat_1990_183
BIANCHI ADOLFO	728	itapat_1990_183
CASATI RENATO	738	itapat_1990_183
CAZZARO CLAUDIO	759	itapat_1990_183
BERTONI MARCO	767	itapat_1990_183
DE ROSSI DANILO	777	itapat_1990_183
VILLA ALESSANDRO	788	itapat_1990_183
BARISELLI CLAUDIO	798	itapat_1990_183
GIORDANO SERGIO	806	itapat_1990_183
